,track_id,object_id,box_type,x,y,z,angle,width,length,height,Folder,FileName
2,72,smalltruck,cuboid,-15.964828491210938,-1.5754547119140625,3.0777149200439453,-0.34410396218299866,7.823275089263916,2.478386163711548,3.2641146183013916,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_54_832
3,77,dontcare,cuboid,3.5431182384490967,-3.6420257091522217,3.2159810066223145,-0.037641823291778564,11.697456359863281,2.7843949794769287,3.52825665473938,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_54_832
4,81,dontcare,cuboid,-33.47100830078125,2.3431737422943115,2.175767421722412,-2.465611219406128,4.239238739013672,1.75,1.5800000429153442,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_54_832
0,67,black-mpv,cuboid,-0.6141306757926941,10.62083625793457,2.3964946269989014,2.344571828842163,5.153275966644287,2.043017864227295,1.8997780084609985,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_55_832
1,69,black-two-box,cuboid,-10.95177173614502,18.817800521850586,2.298543930053711,3.0069193840026855,4.437616348266602,1.7997760772705078,1.764975905418396,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_55_832
2,72,smalltruck,cuboid,-20.64324951171875,1.150545358657837,3.0468332767486572,-0.59439617395401,7.823275089263916,2.478386163711548,3.2641146183013916,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_55_832
3,75,coachbus,cuboid,0.41923463344573975,-3.6388356685638428,3.2159810066223145,-0.06648855656385422,11.697456359863281,2.7843949794769287,3.52825665473938,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_55_832
0,68,dontcare,cuboid,1.4765045642852783,8.12145709991455,2.3964946269989014,2.267378091812134,5.153275966644287,2.043017864227295,1.8997780084609985,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_56_832
1,69,black-two-box,cuboid,-6.777569770812988,17.35129165649414,2.316300630569458,2.7795443534851074,4.437616348266602,1.7997760772705078,1.764975905418396,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_56_832
2,72,smalltruck,cuboid,-24.941787719726562,5.203477382659912,3.0468332767486572,-0.8126479983329773,7.823275089263916,2.478386163711548,3.2641146183013916,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_56_832
3,75,coachbus,cuboid,-3.3544974327087402,-3.3875553607940674,3.2159810066223145,-0.021669864654541016,11.697456359863281,2.7843949794769287,3.52825665473938,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_56_832
0,69,black-two-box,cuboid,-3.311974287033081,15.183186531066895,2.316300630569458,2.5509867668151855,4.437616348266602,1.7997760772705078,1.764975905418396,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_57_832
1,72,smalltruck,cuboid,-28.8887939453125,10.28648567199707,3.0468332767486572,-0.9187683463096619,7.823275089263916,2.478386163711548,3.2641146183013916,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_57_832
2,75,coachbus,cuboid,-8.748564720153809,-3.27064847946167,3.2159810066223145,-0.01965944841504097,11.80453109741211,2.7843949794769287,3.52825665473938,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_57_832
3,81,dontcare,cuboid,-32.58072280883789,3.1390433311462402,2.175767421722412,-2.465611219406128,4.239238739013672,1.75,1.5800000429153442,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_57_832
0,69,black-two-box,cuboid,-0.7569394707679749,12.897650718688965,2.316300630569458,2.4244205951690674,4.437616348266602,1.7997760772705078,1.764975905418396,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_58_832
1,72,smalltruck,cuboid,-32.97220993041992,16.069780349731445,3.0468332767486572,-0.9560076594352722,7.823275089263916,2.478386163711548,3.2641146183013916,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_58_832
2,75,coachbus,cuboid,-15.394643783569336,-3.0863895416259766,3.200098752975464,-0.038016967475414276,11.80453109741211,2.7843949794769287,3.52825665473938,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_58_832
3,81,dontcare,cuboid,-32.292152404785156,3.3684418201446533,2.175767421722412,-2.4112818241119385,4.239238739013672,1.75,1.5800000429153442,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_58_832
0,74,dontcare,cuboid,-37.46942901611328,22.13385581970215,3.0878798961639404,-0.9326820969581604,7.823275089263916,2.478386163711548,3.2641146183013916,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_59_832
1,75,coachbus,cuboid,-22.692882537841797,-2.7407338619232178,3.1843371391296387,-0.03786900267004967,11.80453109741211,2.7843949794769287,3.52825665473938,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_59_832
2,78,dontcare,cuboid,1.1300734281539917,10.943693161010742,2.316300630569458,2.3645966053009033,4.437616348266602,1.7997760772705078,1.764975905418396,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_59_832
3,79,black-two-box,cuboid,-31.38557243347168,4.239308834075928,2.175767421722412,-2.4012978076934814,4.239238739013672,1.75,1.5800000429153442,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_06_59_832
0,75,coachbus,cuboid,-30.400379180908203,-3.1563851833343506,3.1926660537719727,0.04432900622487068,11.80453109741211,2.7843949794769287,3.52825665473938,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_00_832
1,78,dontcare,cuboid,2.637742042541504,9.294408798217773,2.316300630569458,2.311366319656372,4.437616348266602,1.7997760772705078,1.764975905418396,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_00_832
2,79,black-two-box,cuboid,-29.496654510498047,6.414674282073975,2.175767421722412,-2.2742462158203125,4.239238739013672,1.75,1.5800000429153442,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_00_832
0,76,dontcare,cuboid,-38.63920974731445,-4.669229507446289,3.174318552017212,0.18904228508472443,11.80453109741211,2.7843949794769287,3.52825665473938,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_01_832
1,79,black-two-box,cuboid,-27.43411636352539,9.286463737487793,2.175767421722412,-2.164293050765991,4.239238739013672,1.75,1.5800000429153442,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_01_832
0,79,black-two-box,cuboid,-24.793310165405273,13.081954002380371,2.175767421722412,-2.2122585773468018,4.239238739013672,1.75,1.5800000429153442,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_02_832
0,79,black-two-box,cuboid,-21.6223087310791,16.723081588745117,2.175767421722412,-2.301992416381836,4.239238739013672,1.75,1.5800000429153442,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_03_832
0,79,black-two-box,cuboid,-18.016826629638672,20.62154197692871,2.175767421722412,-2.2930853366851807,4.239238739013672,1.75,1.5800000429153442,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_04_832
0,79,black-two-box,cuboid,-14.66402530670166,25.47388458251953,2.175767421722412,-2.063661813735962,4.239238739013672,1.75,1.5800000429153442,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_05_832
0,82,two-box,cuboid,-33.01336669921875,5.018337249755859,2.263723134994507,-2.1600799560546875,4.746437072753906,1.8556150197982788,1.756013035774231,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_33_833
0,82,two-box,cuboid,-31.88823127746582,9.527220726013184,2.263723134994507,-1.7422122955322266,4.746437072753906,1.8556150197982788,1.756013035774231,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_34_833
0,82,two-box,cuboid,-32.51741027832031,13.937703132629395,2.263723134994507,-1.3486984968185425,4.746437072753906,1.8556150197982788,1.756013035774231,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_35_832
1,87,dontcare,cuboid,-39.259788513183594,-1.263842225074768,2.3638455867767334,-2.7560012340545654,4.746201992034912,1.8178253173828125,2.0062575340270996,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_35_832
0,82,two-box,cuboid,-34.53153610229492,17.985586166381836,2.328533411026001,-1.0687339305877686,4.746437072753906,1.8556150197982788,1.756013035774231,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_36_832
1,87,dontcare,cuboid,-35.22087860107422,0.701125979423523,2.3638455867767334,-2.543037176132202,4.746201992034912,1.8178253173828125,2.0062575340270996,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_36_832
0,84,dontcare,cuboid,-37.49365234375,22.31081199645996,2.40069580078125,-0.9447240233421326,4.746437072753906,1.8556150197982788,1.756013035774231,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_37_832
1,85,cargo-one-box,cuboid,-31.815128326416016,3.729512929916382,2.3638455867767334,-2.3917784690856934,4.746201992034912,1.8178253173828125,2.0062575340270996,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_37_832
0,85,cargo-one-box,cuboid,-28.169876098632812,7.477072238922119,2.3638455867767334,-2.310307502746582,4.746201992034912,1.8178253173828125,2.0062575340270996,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_38_832
0,85,cargo-one-box,cuboid,-24.380346298217773,11.631379127502441,2.382219076156616,-2.310133457183838,4.746201992034912,1.8178253173828125,1.969510555267334,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_39_832
0,85,cargo-one-box,cuboid,-20.318262100219727,15.3422212600708,2.4149744510650635,-2.471703290939331,4.746201992034912,1.8178253173828125,1.969510555267334,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_40_832
0,85,cargo-one-box,cuboid,-15.575811386108398,17.750104904174805,2.435739278793335,-2.787992477416992,4.746201992034912,1.8178253173828125,1.969510555267334,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_41_832
0,85,cargo-one-box,cuboid,-10.760907173156738,17.876848220825195,2.435739278793335,3.031266212463379,4.746201992034912,1.8178253173828125,1.969510555267334,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_42_832
0,85,cargo-one-box,cuboid,-6.7444305419921875,16.060142517089844,2.4484565258026123,2.629952907562256,4.746201992034912,1.8178253173828125,1.969510555267334,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_43_832
0,85,cargo-one-box,cuboid,-3.5528080463409424,13.393180847167969,2.4484565258026123,2.4372506141662598,4.746201992034912,1.8178253173828125,1.969510555267334,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_44_832
0,85,cargo-one-box,cuboid,-1.0480057001113892,10.601259231567383,2.4484565258026123,2.2881438732147217,4.746201992034912,1.8178253173828125,1.969510555267334,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_45_832
0,88,black-two-box,cuboid,-24.722166061401367,20.015125274658203,2.3040683269500732,3.0598912239074707,4.525969505310059,2.0312094688415527,1.8394007682800293,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_52_832
0,88,black-two-box,cuboid,-20.20197868347168,21.375267028808594,2.322178840637207,-2.7673990726470947,4.525969505310059,2.0312094688415527,1.8394007682800293,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_53_832
0,88,black-two-box,cuboid,-16.54863739013672,24.261762619018555,2.322178840637207,-2.3771884441375732,4.525969505310059,2.0312094688415527,1.8394007682800293,mediasdb1dettrain_20220711south_gate_2Dec2020Label_202210082020_12_02=09_03_18_833_dir,2020_12_02=09_07_54_832
