,track_id,object_id,box_type,x,y,z,angle,width,length,height,Folder,FileName
0,20,cargo-one-box,cuboid,-20.219343185424805,14.73138427734375,2.3888185024261475,-2.4682555198669434,4.671383380889893,1.952980875968933,2.0258238315582275,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_00_142
0,20,cargo-one-box,cuboid,-16.200702667236328,16.767854690551758,2.444748878479004,-2.731999397277832,4.671383380889893,1.952980875968933,2.0258238315582275,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_01_142
0,20,cargo-one-box,cuboid,-11.579185485839844,17.380250930786133,2.484710693359375,-3.0940372943878174,4.671383380889893,1.952980875968933,2.0258238315582275,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_02_142
0,20,cargo-one-box,cuboid,-7.138022422790527,16.224449157714844,2.4904298782348633,2.802194356918335,4.671383380889893,1.952980875968933,2.0258238315582275,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_03_142
0,20,cargo-one-box,cuboid,-3.3970298767089844,13.553349494934082,2.4904298782348633,2.432263135910034,4.671383380889893,1.952980875968933,2.0258238315582275,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_04_142
0,20,cargo-one-box,cuboid,-0.7750895023345947,10.277570724487305,2.4904298782348633,2.2259204387664795,4.671383380889893,1.952980875968933,2.0258238315582275,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_05_142
0,24,mpv,cuboid,-6.554391384124756,24.11385726928711,2.395972967147827,1.9556840658187866,4.419646263122559,1.75,1.8269474506378174,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_17_142
0,24,mpv,cuboid,-3.637195348739624,16.91252899169922,2.395972967147827,1.9750666618347168,4.419646263122559,1.75,1.8269474506378174,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_18_141
0,24,mpv,cuboid,-0.8803808689117432,11.39008617401123,2.395972967147827,2.0692262649536133,4.418546199798584,1.75,1.8269474506378174,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_19_141
0,27,cargo-one-box,cuboid,-21.43051528930664,18.81796646118164,2.395965814590454,3.0783133506774902,4.75,1.7899999618530273,1.9700000286102295,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_36_139
0,27,cargo-one-box,cuboid,-16.556724548339844,18.509143829345703,2.468116521835327,3.056182861328125,4.75,1.7899999618530273,1.9700000286102295,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_37_139
0,27,cargo-one-box,cuboid,-11.892500877380371,17.641761779785156,2.468116521835327,2.934649705886841,4.75,1.7899999618530273,1.9700000286102295,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_38_139
0,27,cargo-one-box,cuboid,-7.772085189819336,15.947636604309082,2.468116521835327,2.7112841606140137,4.75,1.7899999618530273,1.9700000286102295,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_39_139
0,27,cargo-one-box,cuboid,-4.207719802856445,13.45382022857666,2.4815006256103516,2.486738681793213,4.75,1.8194749355316162,1.9967682361602783,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_40_139
0,27,cargo-one-box,cuboid,-1.4096473455429077,10.554953575134277,2.4815006256103516,2.312779426574707,4.75,1.8194749355316162,1.9967682361602783,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_41_139
0,30,publicminibus,cuboid,10.449381828308105,-12.83150863647461,2.189847230911255,0.8413000702857971,7.091309547424316,2.130000114440918,2.7430951595306396,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_46_138
0,30,publicminibus,cuboid,6.883923053741455,-18.05280113220215,2.324122667312622,1.0117398500442505,7.091309547424316,2.130000114440918,2.759999990463257,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_47_138
0,30,publicminibus,cuboid,4.052027702331543,-23.722854614257812,2.560098648071289,1.1707085371017456,7.091309547424316,2.130000114440918,2.759999990463257,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene1Label_15May20222021_08_23=15_26_00_148,2021_08_23=15_27_48_138
0,1,cargo-one-box,cuboid,-16.14714813232422,23.23259925842285,2.3555803298950195,-2.4077401161193848,4.549561977386475,1.7899999618530273,1.8852671384811401,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_28_032
1,9,dontcare,cuboid,1.9385229349136353,-3.7443904876708984,3.430954933166504,-0.03740795701742172,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_28_032
2,12,dontcare,cuboid,-2.7355849742889404,5.507115840911865,2.4344980716705322,1.4257675409317017,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_28_032
0,3,two-box,cuboid,-25.402679443359375,19.360448837280273,2.219559669494629,2.9370360374450684,4.560249328613281,1.7814444303512573,1.6403964757919312,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_31_031
1,9,dontcare,cuboid,-1.241078495979309,-3.5855205059051514,3.4080851078033447,-0.015196317806839943,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_31_031
2,10,dontcare,cuboid,-14.890575408935547,36.787147521972656,2.915286064147949,-1.2080937623977661,4.549561977386475,1.7899999618530273,1.8852671384811401,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_31_031
3,12,dontcare,cuboid,-2.7372498512268066,5.495716571807861,2.4344980716705322,1.4257675409317017,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_31_031
0,3,two-box,cuboid,-20.619327545166016,19.354223251342773,2.219559669494629,-3.115100860595703,4.560249328613281,1.7814444303512573,1.6403964757919312,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_32_031
1,8,crane-truck,cuboid,-3.1391685009002686,-3.4911396503448486,3.4080851078033447,-0.003575939917936921,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_32_031
2,12,dontcare,cuboid,-2.7372498512268066,5.495716571807861,2.4344980716705322,1.4257675409317017,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_32_031
0,3,two-box,cuboid,-15.449260711669922,19.314058303833008,2.2632668018341064,3.0978777408599854,4.560249328613281,1.7814444303512573,1.6403964757919312,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_33_031
1,8,crane-truck,cuboid,-5.494287490844727,-3.482717990875244,3.4080851078033447,-0.012853235937654972,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_33_031
2,12,dontcare,cuboid,-2.7372498512268066,5.495716571807861,2.4344980716705322,1.4257675409317017,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_33_031
0,3,two-box,cuboid,-10.358291625976562,18.255626678466797,2.285222291946411,2.888702630996704,4.560249328613281,1.7814444303512573,1.6403964757919312,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_34_031
1,8,crane-truck,cuboid,-8.103133201599121,-3.3766396045684814,3.4080851078033447,-0.022377626970410347,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_34_031
2,12,dontcare,cuboid,-2.7372498512268066,5.495716571807861,2.4344980716705322,1.4257675409317017,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_34_031
0,3,two-box,cuboid,-5.9986491203308105,16.30988311767578,2.285158157348633,2.6621267795562744,4.560249328613281,1.7814444303512573,1.6403964757919312,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_35_030
1,8,crane-truck,cuboid,-10.853158950805664,-3.2606663703918457,3.4080851078033447,-0.04214676842093468,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_35_030
2,12,dontcare,cuboid,-2.7372498512268066,5.495716571807861,2.4344980716705322,1.4257675409317017,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_35_030
0,3,two-box,cuboid,-2.509979724884033,13.871184349060059,2.285158157348633,2.50178861618042,4.560249328613281,1.7814444303512573,1.6403964757919312,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_36_031
1,8,crane-truck,cuboid,-13.616887092590332,-3.1719768047332764,3.4080851078033447,-0.044939279556274414,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_36_031
2,12,dontcare,cuboid,-2.7372498512268066,5.495716571807861,2.4344980716705322,1.4257675409317017,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_36_031
0,5,dontcare,cuboid,0.18641994893550873,11.515217781066895,2.285158157348633,2.409404993057251,4.560249328613281,1.7814444303512573,1.6403964757919312,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_37_031
1,8,crane-truck,cuboid,-16.46590232849121,-2.985215425491333,3.4080851078033447,-0.05484531819820404,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_37_031
2,12,dontcare,cuboid,-2.7372498512268066,5.495716571807861,2.4344980716705322,1.4257675409317017,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_37_031
3,14,dontcare,cuboid,14.335665702819824,-9.16773796081543,1.9897924661636353,0.5032728314399719,6.518684387207031,2.1862223148345947,2.705700635910034,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_37_031
0,5,dontcare,cuboid,1.7555058002471924,9.986698150634766,2.2661805152893066,2.3692896366119385,4.560249328613281,1.7814444303512573,1.6403964757919312,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_38_030
1,8,crane-truck,cuboid,-19.387859344482422,-2.758124828338623,3.4080851078033447,-0.061961185187101364,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_38_030
2,12,dontcare,cuboid,-2.7572097778320312,5.359055042266846,2.4344980716705322,1.4257675409317017,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_38_030
3,13,publicminibus,cuboid,10.758430480957031,-12.01473331451416,2.2789108753204346,0.756401777267456,6.518684387207031,2.1862223148345947,2.705700635910034,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_38_030
0,5,dontcare,cuboid,2.416618585586548,8.942533493041992,2.2661805152893066,2.206331968307495,4.560249328613281,1.7814444303512573,1.6403964757919312,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_39_031
1,8,crane-truck,cuboid,-22.284198760986328,-2.6317737102508545,3.4080851078033447,-0.05394035205245018,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_39_031
2,12,dontcare,cuboid,-3.1445820331573486,4.254582405090332,2.4344980716705322,1.1732656955718994,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_39_031
3,13,publicminibus,cuboid,7.720613479614258,-16.083877563476562,2.2789108753204346,0.9867507815361023,6.518684387207031,2.1862223148345947,2.705700635910034,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_39_031
0,5,dontcare,cuboid,2.6925418376922607,8.351744651794434,2.2661805152893066,2.0077316761016846,4.560249328613281,1.7814444303512573,1.6403964757919312,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_40_031
1,11,dontcare,cuboid,-25.13323211669922,-2.5520761013031006,3.4080851078033447,-0.02796633541584015,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_40_031
2,12,dontcare,cuboid,-4.566529750823975,1.3737796545028687,2.4344980716705322,1.052475094795227,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_40_031
3,13,publicminibus,cuboid,5.124454975128174,-21.400678634643555,2.3688502311706543,1.1908068656921387,6.518684387207031,2.1886675357818604,2.705700635910034,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_40_031
0,6,black-mpv,cuboid,-6.978446006774902,-1.122247576713562,2.4344980716705322,0.7364624738693237,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_41_031
1,11,dontcare,cuboid,-27.862722396850586,-2.5567240715026855,3.4080851078033447,-0.0019298683619126678,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_41_031
2,15,dontcare,cuboid,3.708829164505005,-27.875789642333984,2.54335618019104,1.3721836805343628,6.518684387207031,2.1886675357818604,2.705700635910034,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_41_031
0,6,black-mpv,cuboid,-11.042593002319336,-2.9366602897644043,2.4344980716705322,0.288746178150177,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_42_031
1,11,dontcare,cuboid,-30.543405532836914,-2.652392625808716,3.4080851078033447,0.035464752465486526,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_42_031
0,6,black-mpv,cuboid,-15.755792617797852,-3.2844338417053223,2.4344980716705322,0.0074305105954408646,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_43_030
1,11,dontcare,cuboid,-33.18144607543945,-2.9201254844665527,3.4080851078033447,0.10114295035600662,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_43_030
0,6,black-mpv,cuboid,-20.11581802368164,-3.1211447715759277,2.4021172523498535,-0.04936493933200836,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_44_031
1,11,dontcare,cuboid,-35.82387924194336,-3.429596185684204,3.4080851078033447,0.16600805521011353,11.149882316589355,2.804551124572754,3.961195468902588,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_44_031
0,7,dontcare,cuboid,-35.70713424682617,-3.8567910194396973,2.3818345069885254,0.18499968945980072,4.372036457061768,1.929124116897583,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_48_831
1,16,motorbike,cuboid,-5.241917610168457,22.931499481201172,2.3331058025360107,1.94913649559021,2.1466305255889893,0.9335986375808716,1.7268004417419434,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_48_831
0,7,dontcare,cuboid,-35.99209213256836,-3.8916168212890625,2.3818345069885254,0.18499968945980072,4.372036457061768,1.929124116897583,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_48_931
1,16,motorbike,cuboid,-4.995678424835205,22.312015533447266,2.3331058025360107,1.9938231706619263,2.1466305255889893,0.9335986375808716,1.7268004417419434,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_48_931
0,7,dontcare,cuboid,-36.402442932128906,-4.006789684295654,2.3818345069885254,0.23746147751808167,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_49_031
1,16,motorbike,cuboid,-4.767770290374756,21.718435287475586,2.3331058025360107,2.0198657512664795,2.1466305255889893,0.9335986375808716,1.7268004417419434,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_49_031
0,7,dontcare,cuboid,-36.68023681640625,-4.102468490600586,2.3818345069885254,0.23746147751808167,4.372036457061768,1.8267277479171753,1.9714099168777466,mediasdb1deteval_13Jun2022renamed_SouthGateTestScene2Label_25May20222021_08_23=15_32_28_131,2021_08_23=15_32_49_131
